price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,price24,price25,price26,price27,price28,price29,price30,low_media,low_media_iter2,low_media_iter3,low_delta,high_media,high_media_iter2,high_media_iter3,high_delta,subida_exa,subida_exa_index
44866.48,44819.58,44813.49,44800.01,44875.99,44839.12,44801.62,44840.3,44810,44709.34,44695.63,44736.23,44715.37,44636.39,44668.52,44643.29,44645.22,44590.02,44593.91,44571.07,44600.01,44617.25,44630.75,44625.02,44629.81,44621.81,44665.13,44597.38,44555.59,44694.58,44640.2,44758.2,44817.7,44813.3,45325.6,45242.5,45206.4,45433.5,1,2
44643.43,44626.06,44609.95,44416.66,44507.35,44498.96,44469.01,44495.46,44526.87,44531.91,44590.13,44556.77,44540.23,44526.99,44447.54,44569.73,44507.91,44544.98,44501.13,44512.88,44525.11,44518.49,44540.59,44528.02,44544.7,44599.99,44672.53,44735.47,44636.29,44680.11,44479.9,44581.8,44634.7,44521.8,45091.8,44938.7,44902.5,45147.4,1,1
44563.51,44564.73,44689.52,44752.79,44706.45,44700,44834.66,44756.22,44817.65,44709.45,44737.48,44731.41,44769.9,44782.16,44825.89,44861.05,44816.87,44848.55,44872.08,44881.41,44900.55,44932.48,44973.06,44908.46,44963.06,44881.58,44950.01,44995.68,44999.09,44926.68,44391.7,44514.4,44600.4,44308.1,44910.6,44773.7,44722.6,44944.7,1,0
45006.26,44600,44610.29,44655.33,44700.09,44719.99,44660.1,44615.55,44611.55,44533.31,44566.85,44591.62,44494.56,44466.25,44526.75,44521.3,44522,44571.05,44635.57,44686.52,44627.25,44711.92,44744.41,44728.2,44753.14,44774.91,44769.28,44761.85,44805.11,44890.41,44649.3,44693.7,44733.9,44882.7,45181.3,45124.7,45097.6,45398.8,1,1
44305.21,44356.72,44337.47,44239.87,44298.43,44269.8,44303.41,44224.12,44162.83,44029.53,44160.27,44333.97,44361.71,44207.87,44110.63,44319.5,44338.86,44271.95,44204.49,44219.98,44295.52,44345.97,44283.69,44243.91,44336.5,44322,44336.42,44352.75,44404.29,44277.36,44234.2,44284.6,44305.1,44581.4,44994.7,44968.5,44954.9,45098.4,1,3
44354.4,44293.24,44330.11,44438.44,44605.9,44614.93,44611.33,44566.72,44537.42,44548.48,44538.12,44538.03,44636.73,44662.62,44609.16,44584.49,44586.28,44586.49,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44582.07,44283.3,44305.7,44314.5,43999.2,44835.3,44717.9,44682.2,44462.3,1,1
44788.49,44729.52,44738.31,44740.34,44657.48,44654.37,44598.13,44490.89,44427.75,44415.21,44439.58,44429.69,44484.53,44513.96,44449.62,44459,44458.16,44485.99,44517.06,44520.2,44528.35,44549.38,44562.22,44558.65,44500,44580.27,44544.29,44522.32,44559.99,44596.7,44451.5,44534.3,44576.2,44431.1,44947.1,44896.7,44866.1,44824.1,1,7
44787.94,44594.55,44561.27,44578.42,44604.87,44679.46,44696.12,44667.48,44660,44627.53,44712.05,44826.14,44725.16,44525.85,44619.58,44630.2,44637.26,44579.26,44588.01,44602.11,44622.97,44631.91,44649.7,44622.4,44605.33,44604.94,44641.52,44674.73,44724.74,44821.41,44585.5,44663.8,44705.8,44774,44942.5,44873,44821.9,45170.5,1,1
45016.78,44963.25,44958.73,44920.25,44918.69,44907.47,44916.34,44838.91,44896.2,44839.98,44946.76,44913.13,44914.82,44904.91,45026.56,44997.36,44977.23,44933.35,44937.96,44916.17,44951.93,44939.78,44940.98,44929.07,44960.59,44981.35,45008.55,45020.89,45017.94,45083.97,44636.9,44772.9,44839.5,44603.9,45124.9,45100.1,45088.6,44997,1,7
48319.96,48113.24,47888.42,47783.8,47520,47742.17,47730.88,47785.58,47733.66,47740.57,47833.19,47768.7,47810.68,47840.88,47849.21,47810,47822.86,47759.69,47721.03,47680.06,47738.08,47726.78,47739.99,47800,47724.48,47696.74,47534.93,47476.34,47555.46,47589.09,47142,47836.8,48067.4,46424,49039.4,48706.7,48503.6,46931.9,1,2
47671,47667.67,47570.39,47488.33,47411.35,47410.54,47401.96,47284.01,47322.7,47292.4,47356.91,47310,47387.51,47393.72,47453.87,47435.89,47494.49,47462.57,47483.87,47488.29,47524.75,47728.81,47710.09,47752.68,47738.62,47724.52,47744.41,47680.71,47657.68,47699.54,47205.7,47411.7,47508.2,48071.4,49026.4,48491.8,48187.9,48632.4,1,3
48100,48130.7,48024.1,48070.08,47939.46,47827.01,47801.1,47860.96,47767.2,47645.7,47641.12,47642.05,47669.68,47685.58,47811,47845.96,47830,47847.99,47989.71,48078.41,47821.68,47843.92,47926,47984.51,47882.94,47901.45,47892.78,47785.11,47830.4,47862.26,47727.3,47888.9,47953.8,47495.3,48972.4,48484,48267.3,48066.3,1,4
47880.75,47966.81,47802.61,47751.24,47799.95,47825.64,47821.11,47757.65,47766.04,47758.78,47779.13,47786.88,47810.58,47776.46,47876.75,47857.21,47859.99,47905.75,47913.51,47969.99,47979.98,48030.58,48118,47948.62,48019.39,47992.37,47927.75,47955.95,47960.85,48174.92,47618.4,47791.3,47829.4,47785.3,50840.5,49464,48784.8,48368.3,1,2
48099.91,48011.12,47982.31,47926.79,47790.36,47742.94,47838.6,47773.4,47757.27,47756.09,47836.93,47781.59,47802.5,47821.31,47953.43,48045.99,48000,47919.32,47820.64,47777.77,47934.46,47951.58,47960.24,47926.71,47902.56,47897.09,47762.5,47721.83,47790.64,47760.02,47611.5,47900,48041.8,47631.2,48908.2,48650.2,48498.5,48222.5,1,1
47648.35,47577.95,47613.14,47644.36,47670.37,47623.94,47529.93,47537.63,47558.14,47561.64,47516.88,47531.67,47569.76,47568.64,47532.71,47541.93,47528.63,47434.06,47567.25,47650,47622.96,47602.15,47607.49,47637.49,47689.91,47684.87,47626.47,47618.43,47590.53,47666.95,47500.2,47652.7,47709.5,47940.1,48832,48568.7,48440.7,48541.4,1,0
47608.69,47614.05,47608.8,47629.68,47614.79,47574.14,47482.51,47300,47267.53,47302.57,47360.62,47198.28,47150.73,47059.39,47140.27,47189.56,47212.81,47168.97,47203.07,47236.13,47252.49,47238.63,47222.25,47273.43,47290.87,47337.6,47305.88,47305.36,47299.64,47231.8,47275.7,47424.9,47506.3,47504.2,48172.9,47919.7,47814.3,48099.9,1,6
47550.01,47677.52,47638.84,47736.82,47781.45,47693.32,47731.3,47661.63,47720.42,47702.88,47811.29,47798.28,47759.31,47808.27,47875.82,47871.16,47870.85,47884.53,47959.95,47886.95,47917.09,47900.01,47907.68,47918.02,47929.72,47890.41,47897.17,47917.17,47928.59,47923.05,47247.1,47458.6,47566.3,47633.5,47965,47870.3,47800.5,48273.6,1,0
47199.54,47137.72,47126.45,47190.23,47207.67,47200,47207.95,47219.27,47247.94,47238.01,47291.59,47317.81,47250,47218.01,47174.79,47244.96,47287.25,47187.83,47085.19,47159.8,47205.54,47123.9,46681.05,46731.16,46838.57,46890.57,46812.36,46905.08,46961.71,46874.14,47066.3,47124.5,47153.4,48130.3,48373.9,48228.3,48066.3,48833.4,1,1
47855.16,47849.08,47699.98,47637.42,47618.35,47657.49,47671.19,47695.84,47752.05,47862.01,47905.55,47822.81,47814.18,47817.75,47785.93,47783.44,47819.24,47787.41,47764.32,47763.57,47757.39,47790.86,47855.09,47826.11,47716.64,47736.16,47765.17,47810.64,47703.67,47799.99,47420.6,47531.3,47618.5,46905.8,48148.7,47998.8,47913.5,47551.9,1,4
47888.39,47852.15,47828.92,47911.63,47864.42,47788.76,47857.46,47900,47811.19,47772.52,47716.22,47834.83,47858.71,47859.72,47918.9,47919.18,47794.87,47651.35,47631.53,47680.5,47693.16,47714.02,47730.22,47790.49,47783.95,47789.33,47793.19,47811.79,47852.5,47854.07,47554.4,47690.9,47773.3,47738.2,48183.7,48038.2,47970.9,48362,1,9
47830.12,47805.2,47750.01,47700.73,47650.94,47711.81,47699.99,47688.66,47663.02,47547.66,47447.32,47526.15,47497.05,47550.01,47624.75,47643.94,47555.98,47459.92,47437.48,47448.62,47499.3,47495.98,47499.66,47578.96,47545.6,47593.13,47616.63,47621.68,47587.31,47279.02,47511.9,47641.4,47716.5,47592,48245.6,48082.5,47977.6,48215.4,1,3
47304.75,47288.06,47224.04,47182.31,47277.42,47307.88,47394.7,47415.63,47440.95,47411.83,47356.04,47353.07,47353.65,47370.82,47305.01,47215.89,47183.17,47261.92,47184.1,47154.71,47045.01,47034.54,47088.45,47057.16,46946.88,46987.41,47100,47108.4,47270.78,47304.29,47032.8,47154.7,47215.7,47536,48044.9,47872.8,47767.3,48158.5,1,3
47321.49,47177.1,47091.46,47042.85,47212.46,47196.15,47268.72,47220.21,46974.7,47050.61,47034.15,47020.9,47171.21,47224.53,47207.86,47208.09,47177.35,47172.5,47104.56,47000,47168.37,47166.25,47250.2,47224.19,47148.94,47193.84,47208.18,47350,47271.55,47129.93,46737.6,46949.4,47103.3,46960.3,47765,47513.7,47414.4,47588.7,1,2
47157.08,47140.2,47084.41,47059.08,47107.24,47083.62,46984.33,46985.81,46900,46875.29,46865.78,46850.29,46822.09,46834.84,46856.51,46859.11,46900,46917.77,47006.72,46943.05,47067.99,47130.06,47086.28,47078.83,47083.73,47100,47356.83,47293.62,47392.92,47375.45,47165.1,47183.2,47190.9,46952.6,47902.3,47780.5,47703.4,47540.2,1,0
47359.37,47324.64,47271.87,47237.36,47172.37,47157.3,47115.84,47072.97,47082.67,47100.69,47138.61,47226.37,47222.36,47136.11,47193.15,47206.79,47190.18,47200.03,47162.1,47099.53,47130.06,47208.79,47170.83,47113.5,47046.8,47099.99,47117.59,47067,47036.65,46988.8,47135,47267,47307.5,47138.5,47889,47741.2,47656,47648.3,1,2
46949.04,47064.08,47142.98,47116.33,47105.6,47100.01,47165.39,47186.6,47234.42,47300.17,47366.79,47399,47440.64,47354.52,47339.32,47355.1,47310.79,47297.62,47282.27,47199.97,47179.99,47221.62,47223.45,47256.63,47365.46,47400.94,47400,47374.92,47318.81,47336.91,46876.4,46945.7,46981.3,47092.1,47743.2,47603.2,47534.8,47602.9,1,0
47316.07,47330.26,47466.4,47431.81,47417.08,47356.01,47273.96,47264.66,47263.84,47203.52,47196.19,47278.8,47266.89,47249.39,47237.99,47400,47405.83,47435.92,47413.91,47432.74,47555.47,47576.99,47602.43,47648,47578.98,47644.55,47658.9,47592.72,47617.66,47571.41,47078.9,47193.3,47264.2,46736.4,47695.5,47606.4,47557.5,47250.3,1,8
47667.15,47666.59,47560,47611.16,47685.66,47720.21,47746.51,47739.41,47741.48,47750,47708.04,47729.01,47746.15,47730.75,47719.29,47721.2,47720,47600.04,47622.38,47639.79,47630.51,47600.87,47616.24,47576.89,47594,47597.61,47570.01,47507.56,47382.23,47255.89,47504.9,47630.9,47699.2,47633.2,47918.3,47873.9,47840.7,48068.9,1,0
47201.62,47158.98,47261.33,47261.29,47211.48,47121.35,46947.01,46890.67,46520.76,46728.26,46790.7,46769.71,46785.97,46700,46560,46500,46266.01,46399.93,46483.39,46495.13,46440.51,46568.18,46539.67,46418.52,46497.2,46550,46526.25,46512.26,46547.5,46725.66,47208.4,47236.6,47248,47583.6,47792.8,47712.1,47626.7,48024.5,1,0
47347.12,47401.77,47383.27,47370.99,47353.75,47096.55,47208.63,47152.13,47252.34,47219.54,47194.76,47250,47283.87,47243.77,47292.33,47297.6,47252.9,47299.99,47076.31,46952.17,47021.5,47065.68,47117.01,47147.27,47205.64,47180.09,47170.09,47319.25,47269.25,47253.21,47070.4,47190.4,47252.9,47392,47733.9,47670,47625.5,47888.4,1,5
47241.55,47312.95,47298.38,47450.68,47318.69,47263.37,47216.88,47240,47296.09,47312.01,47279.98,47295.69,47335.12,47250.01,47170.85,47242.14,47323.91,47245.68,47271.31,47259.05,47204.78,47275.22,47282.14,47291.96,47257.46,47265.69,47247.8,47270.52,47272.95,47282.91,47158,47204.9,47228,46982.8,47636.5,47566,47514.8,47491.3,1,6
47295.74,47294.5,47340.36,47302.82,47322.56,47337.35,47297.48,47244.03,47334.22,47286.89,47251.49,47313.37,47290.01,47310.41,47284.59,47289.92,47308.78,47309.96,47187.31,47248.71,47296.32,47349.99,47324.9,47270,47270.01,47273.08,47345.67,47300.93,47336.21,47360,47186.1,47233.4,47260.2,46983.2,47733.9,47657.6,47606.2,47489.4,1,7
47324.99,47366.24,47368.46,47487.3,47536.71,47431.69,47403.19,47463.17,47492.84,47506.24,47548.98,47542.7,47535.46,47511.26,47567.19,47530.54,47520.84,47514.69,47543.22,47568.9,47541.01,47511,47540.87,47607.01,47561.22,47628.25,47560.94,47582.6,47577.49,47611.75,47258.2,47319.3,47339.9,47015.7,47695,47558.7,47494.2,47520.5,1,0
47202.8,47223.36,47262.45,47263.09,47289.98,47315.21,47324.84,47319.28,47333.47,47327.92,47318.69,47333.91,47343.71,47371.31,47365.98,47358.72,47336.18,47373.96,47407.09,47429.58,47400.02,47435.1,47535.95,47518.79,47500.01,47501.39,47434.55,47360.3,47287.6,47431.46,47070.3,47180.4,47245,47581.6,47620.7,47524,47459.5,48064.8,1,0
47642.66,47642.72,47695.51,47645.75,47645.82,47643.24,47614.43,47631.43,47607.96,47629.05,47601.93,47567.75,47599.99,47602.68,47594.56,47583.73,47579.71,47571.79,47595.69,47592.44,47564.46,47557.51,47558.52,47557.62,47577.55,47571.85,47613.27,47579.91,47592.26,47592.88,47485.1,47552.7,47585.4,47507,47798.6,47762.6,47732.2,47894.8,1,11
47770.6,47738.34,47750,47778.5,47792.7,47794.14,47817.8,47783.31,47809.58,47797.77,47777.34,47710.14,47732.44,47780,47790.69,47742.33,47767.69,47761.52,47760.55,47824.77,47778.99,47779.49,47768.67,47745.06,47743.52,47756.85,47736.92,47789.13,47829.22,47839.17,47571.1,47721.2,47783.3,47706.8,47976.1,47919.5,47888.8,48070.1,1,0
47770.92,47772.8,47750,47726.17,47709.97,47624.51,47666.93,47665.87,47684.86,47719.64,47740.85,47708.93,47720.53,47704.06,47735.42,47736.25,47745.59,47759.91,47809.28,47750.13,47766.36,47808.97,47764.91,47749.04,47778.43,47764.32,47743.88,47772.67,47691.88,47742.99,47568.9,47646.7,47699.3,47689.4,47904.2,47863.7,47850.7,48028.1,1,5
47570.47,47499.73,47491.86,47524.61,47542.96,47556.17,47558.7,47552.55,47561.73,47610.05,47614.59,47622.91,47610.65,47606.1,47618.59,47656.12,47651.18,47658.11,47685.01,47709.39,47745.86,47725.59,47692.9,47693.12,47710.79,47734.52,47739.41,47709.47,47728.26,47733.61,47496.1,47538.7,47559,47714.1,47860.5,47835.1,47817.8,48054.2,1,1
47561.61,47542.2,47521.64,47400.01,47411.82,47370.78,47209.92,47211.4,47232.46,47370.66,47354.19,47329.43,47269.21,47329.01,47255.57,47274.02,47344.63,47321.25,47275.75,47236.57,47250.01,47249.96,47111.31,47153.76,47254.99,47213.39,47153.22,47097.64,46995.72,47061.75,47467.8,47500.1,47521.2,47548.7,47786.4,47768.6,47755.9,47881.6,1,3
47041.96,47042.74,46837.94,46646.92,46851.43,46986.14,46905.34,46963.17,47028.03,47115.78,47310.32,47214.59,47231.35,47239.93,47132.81,47111.31,47170.9,47280.38,47241.49,47274.74,47265.47,47316.78,47335.52,47360.43,47312.5,47302.13,47330.87,47341.25,47372.21,47325.76,46972.2,47017.7,47041.7,47336.7,47651.5,47513.8,47437.4,47690,1,2
47449.99,47356.14,47298,47450.19,47425.46,47426.98,47390.68,47340.44,47429.99,47386.75,47388.21,47356.01,47334.06,47412.24,47414.99,47406.98,47420.99,47445.42,47553.21,47495.09,47536.52,47499.7,47465.37,47432.83,47457.5,47446.01,47430.37,47417.78,47374.53,47417.97,47265.4,47348.7,47397,47127.8,47712.9,47613.5,47543.4,47492.9,1,1
47478.85,47405.33,47395.34,47406.31,47351.01,47307.9,47379.17,47353.91,47328.53,47338.47,47379.99,47358.12,47288.38,47244.33,47186.17,47239.6,47278.8,47255.61,47222.62,47134.63,47122.23,47194.45,47218.29,47242.89,47325.27,47263.41,47223.51,47237.38,47205.53,47191.81,47236.6,47333.2,47371.2,47240.4,47729.5,47623.4,47547,47598.5,1,4
47147,47152.49,47159,47210.9,47212.96,47208.03,47200,47160,47203.97,47220.25,47183.09,47114.3,47100.01,47122.19,47072.49,47072.86,46999.6,47000,47080,47108.19,47189.99,47100.14,47094.21,47107.62,47114.67,47076.15,47107.61,47035.01,47110.72,47080.01,46995.9,47101,47147.7,47215.3,47566.6,47412.2,47320.7,47578.1,1,0
47165.39,47120.18,47056.77,47085.71,47093.72,47103.19,47079.38,47091.22,47067.98,47100.13,47022.24,47054.88,47065.78,47003.44,46833.09,46915.41,46972.56,47086.12,47201.33,47201.74,47114.62,47022.56,47008.3,46961.32,46820.48,46878.79,46805.24,46846.36,46709.17,46815.78,46888.4,46993.3,47038.7,46979.1,47444.1,47280,47190.9,47340.6,1,10
46700,46702.85,46756.15,46601.24,46500,46724.66,46705.52,46589.55,46500,46396.97,46450.86,46588.41,46680.01,46588.77,46469.68,46727.96,46680.88,46770.5,46841.72,46786.93,46890.17,46907.17,46847.82,46723.46,46768.55,46764.28,46825.11,46749.56,46719.9,46877.83,46696.7,46763.2,46792.7,46846.7,47392.4,47272,47169.6,47222.9,1,0
46266.54,46379.23,46427.32,46481.91,46583.56,46741.01,46671.4,46784.42,46744.05,46784.71,46753.94,46733.58,46749.99,46758.9,46978.43,47006.97,46979.99,47067.94,47027.62,47023.11,47142.78,47078.68,47082.8,47101.58,47126.47,47150.87,47149.52,47127.71,47178.21,47130.01,46258.6,46302.4,46322.9,46597.4,47008.7,46883.6,46767.6,47024.1,1,0
46745.75,46630.87,46673.04,46603.07,46703.84,46645.54,46736.13,46822.52,46969.96,46804.08,46732.62,46784.68,46757.44,46771.47,46776.81,46772.37,46793.37,46781.57,46773.03,46803.27,46863.01,46822.5,46650.01,46796.45,46937.97,46860.71,46850.01,46811.52,46918.62,46911.29,46369.6,46564.2,46652.3,46822.9,47052.5,46952.8,46886.4,47291.7,1,1
46958.18,46916.13,46906.15,46887.3,46827.41,46816.65,46808.35,46754.22,46807.65,46826.13,46788.91,46831.65,46804.01,46780.12,46910.4,46802.18,46791.86,46810.74,46821.3,46817.05,46844.79,46932.66,46834.41,46692.14,46777.16,46787.43,46804.73,46825.33,46793.76,46838.49,46459,46662.8,46763.9,46612.5,47082.3,47016,46976.5,47096.3,1,7
46848.66,46814.52,46710.94,46690.65,46803.57,46791.56,46724.18,46688.01,46668.64,46736.13,46753.2,46714.14,46717.65,46763.04,46821.6,46846.32,46700.01,46744.41,46818.8,46849.83,46878.48,46813.84,46876.78,46884.29,46918.15,46972.76,46989.2,46947.63,46946.9,46930.51,46526.5,46661.3,46751,46621.4,47033.6,46947.6,46900.7,47107.7,1,2
47128.56,47059.97,47055.3,47022.58,46962.75,46980.82,47000.81,47030.53,47096.62,47100.14,47152.86,47192.95,47166.18,47176.85,47156.82,47232.32,47205.73,47226.11,47265.32,47332.84,47315.03,47303.04,47307.72,47303.71,47174.69,47166.15,47131.79,47029.67,47066.76,47036.3,46864.1,46935.7,46993,46727.2,47287,47218.5,47181.5,47204,1,4
47076.38,47143.84,47035.72,46979.6,47002.22,47012.33,47023.79,46975.97,46900,46986.55,46949.89,46950.47,46927.3,46888,46910,46905.25,46927.96,46961.22,46957.03,47000.01,46981.81,46972.01,46937.45,46916.82,46820.01,46748.69,46810.59,46782.44,46855.24,46745.86,46915.8,46983.2,47011.6,46887.9,47271.7,47217.5,47181.8,47356.9,1,3
46987.61,46956.03,46942.47,46904.01,46979.99,46951.26,46921.85,46855,46835.24,46856.25,46914.23,46895.19,46852.01,46861.36,46852.81,46845.23,46872.96,46899.94,46881.29,46894.83,46918.61,46870.74,46838.96,46831.64,46790.85,46849.96,46811.4,46805.05,46792.05,46768.74,46835.8,46901.5,46932.7,46498.6,47170.1,47091.1,47046,46950.9,1,3
46747.86,46712.65,46744.62,46769.19,46756.79,46768.09,46793.05,46824.73,46877.56,46839.83,46907.83,46913.49,46900,46882.4,46853.87,46938.91,46969.88,46969.29,47000.54,47019.31,46973.39,46997.64,46955.66,46978.16,47016.38,46997.53,47035.26,47022.09,47007.06,46936.28,46719.4,46745.2,46756.6,46720.8,47153.9,47097.3,47062.6,47173.7,1,0
46994.24,47006.64,47040.83,47000.57,46963.51,46948.61,46970.33,46944.84,46913.37,46877.34,46847.17,46867.68,46883.9,46892.62,46880,46871.54,46884.23,46850.06,46827.21,46851.52,46882.48,46867.82,46871.62,46828.58,46835.05,46835.01,46860.15,46850.01,46870.15,46846.03,46800.6,46861.5,46889.1,46532.1,47132.1,47089.7,47064.6,46983,1,9
46810.55,46864.71,46909.55,46754.01,46810.97,46827.61,46799.74,46831.03,46828.65,46775.84,46777.69,46786.29,46747.91,46714.12,46713.04,46738.78,46780.43,46760.92,46708.25,46744.79,46761.42,46753.25,46751.32,46686.36,46701.99,46716.15,46741.51,46761.48,46755.69,46762.39,46781.7,46815.7,46830.8,46705.2,47160,47125.5,47103.2,47154.4,1,0
46743.47,46742.7,46742.69,46709.77,46748.42,46717.1,46761.47,46766.59,46791.98,46760,46808.56,46849.99,46838.55,46924.36,47010,47152.06,47209.99,47300,47320.52,47396.37,47349.98,47299.99,47238.18,47250,47236.6,47158.75,47136.89,47173.47,47130.82,47187.77,46702.4,46724.3,46733.7,46796.8,47081.2,47058.7,47043.7,47185.6,1,3
47458.29,47426.24,47411.05,47421.08,47462.59,47454.09,47429.62,47444.95,47426.14,47424.08,47330.59,47350,47362.67,47385.02,47428.39,47434.51,47417.96,47362.79,47445.81,47457.62,47434.87,47454.57,47428.45,47425.01,47456.19,47456.96,47460.61,47462.43,47462.88,47466.23,47182.7,47292.9,47353.3,47217,47681.8,47576.1,47521,47559.9,1,10
47461.06,47438.79,47462.52,47488.03,47468.61,47458.84,47483.95,47479.71,47440.28,47400.15,47370.04,47374.7,47419.22,47421.94,47426.5,47400,47318.94,47329.07,47340.69,47400.83,47371.33,47383.04,47372.81,47381.63,47360.47,47278.93,47250,47271.3,47267.21,47349.99,47261.2,47358.7,47409.6,47310.1,47664,47547.6,47505.9,47638,1,9
49008.28,48983.25,48930.01,48910,48864.73,48716.85,48667.02,48659.05,48752.56,48756.41,48799.99,48776.1,48592.89,48619.83,48662.84,48742.35,48718.25,48730.65,48743.1,48759.95,48792.03,48759.34,48748.35,48742.36,48659.96,48735.45,48700,48733.98,48745.29,48774.48,48488.2,48684.3,48767.1,49046.8,49713.9,49433.1,49255.1,49464.1,1,5
48759.99,48743.08,48743.78,48758.16,48727.68,48726.63,48678.49,48695.68,48726.13,48688.12,48658.14,48650.01,48623.39,48603.35,48668.91,48667.18,48646.54,48620,48611.96,48643.9,48660,48600.01,48529.29,48570.48,48632.9,48621.76,48613.73,48675.34,48710.17,48667.6,48494.2,48628.7,48700.6,48562,49556.7,49101,48935.5,48977.5,1,6
49255.28,49210.01,49216.15,49198.48,49210,49209.98,49154.32,49170,49154.07,49115.68,49118.82,49120.01,49068.42,49118.61,49178.69,49133.53,49144.49,49186.38,49214.7,49206.31,49155.26,49087.43,49121.48,49122,49132.74,49071.22,48995.64,49009.86,49024.21,49056.68,48999,49158.6,49236.5,48916.6,49549.8,49451.2,49398.2,49330.2,1,1
49065.69,48969.1,49028.62,48995.63,49010.59,49014.31,48976.94,48956.93,48935.13,48939.99,48900.05,48763.96,48830.02,48870.14,48891.75,48959,48948.21,48957.91,48925.03,48978.96,48997.7,48986.21,48976.73,48975.07,49008.11,48975.4,48955.59,48951.25,48935.76,48896.49,48898.2,49002.3,49032.2,49158.6,49400.3,49293.7,49214.7,49581.7,1,1
48972.56,48959.99,48922.73,48794.57,48859.85,48893.15,48899.58,48918.9,48892.25,48980.8,48998.63,48960,48962.81,48981.24,49008.64,48978.97,49015.2,49057.27,49070.69,49026.43,49038.27,49068.97,49064.34,49101.98,49116.68,49064.62,49039.85,49063.7,49055.16,49035.77,48735.4,48814.2,48854.2,48871.6,49184.1,49042.6,48979,49289,1,3
49400.01,49367.38,49375.43,49311.18,49278.81,49331.69,49247.26,49260.24,49338.27,49310.89,49311.08,49293.46,49320.45,49372.01,49395.74,49389.3,49337.76,49411.01,49426.73,49472,49531.28,49505.1,49545.71,49436.74,49333.28,49339.85,49412.76,49469.84,49436.86,49402.82,49095.8,49245.3,49355.5,48857.8,49912.7,49734.5,49633.4,49297.8,1,3
49164.17,49268.67,49263.55,49269.79,49284.01,49206.05,49137.99,49181.2,49140.58,48978.18,48900,48977.03,49005.3,49005.04,49079.77,49086.08,48972.4,48867.59,48839.61,48903.84,48821.21,48693.72,48689.73,48725.3,48701.01,48752.87,48829.5,48776.72,48759.63,48863.85,49070.2,49130.7,49166.8,49214.1,49556,49433.4,49348.6,49678.8,1,0
48429.13,48293.43,48200,48379.47,48426.65,48387.4,48331.4,48340.88,48372.66,48440,48498.9,48526.7,48443.56,48528.86,48512.19,48497.54,48510.08,48494.71,48494.85,48490.82,48490.79,48513.66,48486.35,48480.58,48379.74,48343.01,48349.94,48499.99,48541.18,48594.15,48274.5,48343.3,48373.6,48544.6,49199.5,49092,49007.7,49015.5,1,1
48663.95,48609,48437.22,48466.65,48558.86,48632.77,48519.05,48613.58,48596.35,48733.21,48696.09,48718.52,48700.4,48716.06,48669.13,48683.86,48749.98,48768.35,48812.77,48754.51,48770.49,48750.22,48696.54,48765.35,48731.69,48736.93,48720.02,48696.27,48711.19,48732.52,48315.7,48439,48514.8,48148,48929.7,48722.7,48666.8,48602.8,1,2
48880.91,48855.04,48882.83,48896.79,48837.12,48840.81,48881.11,48883.86,48880.18,48913.79,48880.96,48806.8,48870.97,48893.81,48908.08,48775.23,48752.99,48806.46,48841.06,48806.17,48745.61,48681.72,48712.01,48745.07,48747.57,48702.25,48690,48614.47,48619.19,48574.27,48789.6,48840.8,48874.5,48755.4,49152,49111.9,49075.4,49199.5,1,1
48646.02,48598.99,48600.96,48602.76,48683.79,48602.5,48525.39,48463.44,48445.52,48443.21,48451.81,48445.66,48422,48488.61,48463.26,48473.13,48504.57,48520.07,48649.9,48629.84,48626.58,48596.04,48604.25,48687.99,48669.46,48639.56,48680.91,48690.45,48739.99,48660.46,48618.1,48657.7,48679.4,48333.3,49061.2,48976,48922.2,48776.6,1,0
48809.55,48846.37,48823.13,48848.24,48806.7,48820.57,48807.71,48791.59,48790.32,48816,48851.63,48863.9,48880.31,48876.66,48880.17,48933.94,48973.81,49006.84,49041.66,48992.24,49000,49012.38,49049.21,49035.58,49012.55,49011.44,48979.77,48947.36,48966.72,48895.19,48698.9,48761.3,48795.2,48527.9,49018.1,48982.9,48960,48980.1,1,7
49000.03,49002.57,48972.87,48944.33,48941.21,48932.87,48979.98,48930.18,48925.72,48916.58,48888.69,48889.82,48935.66,48978.44,48949.08,48936.51,48917.24,48926.94,48932.61,48953.04,49032.01,49057.44,49017.93,48972.13,49023.69,49032.91,48989.31,48972.13,48957.64,48779.34,48746.1,48853.8,48901.5,48951.2,49114.3,49057.8,49016.1,49373.2,1,10
48694.14,48742.78,48701.46,48689.78,48574.9,48580.79,48642.39,48675,48700.36,48707.97,48729.36,48732.04,48785.75,48757.74,48715.84,48775.06,48763.09,48791.11,48767.21,48739.15,48750.91,48787.87,48665.72,48725.15,48719.98,48706.74,48700,48658.15,48577.79,48626.7,48639.1,48687.8,48720.9,48772.1,49048.8,49010.1,48983.4,49170.8,1,0
48751.78,48701.53,48687.9,48700,48689.75,48676.55,48717.97,48684,48577.56,48525.73,48625.59,48734.54,48661.25,48732.38,48658.47,48691.36,48737.05,48694.51,48704.94,48650.01,48682.93,48667.56,48681.51,48692.36,48668.8,48640.31,48666.7,48672.91,48654.4,48656.12,48549,48586,48607.6,48581.6,48953.6,48872.3,48840.4,48982.3,1,8
